datetime,old_best_asset,old_asset_quantity,old_cash,new_best_asset,new_asset_quantity,SPY_price,SPY_return,VEU_price,VEU_return,AGG_price,AGG_return,portfolio_value,cash,return
2023-01-03 15:59:00-05:00,,0,,AGG,1031,382.42999267578125,0.0,50.13999938964844,0.0,96.98999786376953,0.0,100000.0,-1007.0712585449219,
2023-01-04 15:59:00-05:00,AGG,1031,,AGG,1031,,,,,,,100206.1968536377,-1007.0712585449219,0.002061968536376968
2023-01-05 15:59:00-05:00,AGG,1031,,VEU,1940,383.760009765625,0.007720189025949065,51.369998931884766,0.017227701621480573,98.0999984741211,0.005535064873315676,99659.76811218262,855.5675201416016,-0.005453043410610592
2023-01-06 15:59:00-05:00,VEU,1940,,VEU,1940,,,,,,,100338.76515197754,855.5675201416016,0.00681315090990986
2023-01-09 15:59:00-05:00,VEU,1940,,VEU,1940,388.0799865722656,0.0,52.18000030517578,0.0,99.08999633789062,0.0,102957.76959228516,855.5675201416016,0.026101621206327863
2023-01-10 15:59:00-05:00,VEU,1940,,VEU,1940,,,,,,,102666.76663208008,855.5675201416016,-0.0028264303059153395
2023-01-11 15:59:00-05:00,VEU,1940,,SPY,264,390.5799865722656,0.007012843096556365,52.650001525878906,0.0038131698766488142,98.95999908447266,-0.003825219120458412,103229.36840820312,-319.3544921875,0.005479882094068467
2023-01-12 15:59:00-05:00,SPY,264,,SPY,264,,,,,,,104401.52905273438,-319.3544921875,0.01135491442605896
2023-01-13 15:59:00-05:00,SPY,264,,VEU,1934,396.9599914550781,0.01633469481834826,53.560001373291016,0.017283947218212692,100.29000091552734,0.013439792273233442,103596.32421875,320.7212677001953,-0.007712577021526723
2023-01-17 15:59:00-05:00,VEU,1934,,VEU,1934,,,,,,,104640.67861175537,320.7212677001953,0.010080998538134933
2023-01-18 15:59:00-05:00,VEU,1934,,VEU,1934,397.7699890136719,0.0,53.939998626708984,0.0,99.73999786376953,0.0,105704.38451385498,320.7212677001953,0.010165319225864833
2023-01-19 15:59:00-05:00,VEU,1934,,VEU,1934,,,,,,,104021.79920196533,320.7212677001953,-0.015917838409712393
2023-01-20 15:59:00-05:00,VEU,1934,,AGG,1038,388.6400146484375,-0.022952898955181267,53.790000915527344,-0.0027808252688269475,100.5,0.0076198330911187995,104408.60067749023,432.142578125,0.0037184655379196574
2023-01-23 15:59:00-05:00,AGG,1038,,AGG,1038,,,,,,,104024.54574584961,432.142578125,-0.0036783840521619204
2023-01-24 15:59:00-05:00,AGG,1038,,AGG,1038,400.6300048828125,0.0,54.58000183105469,0.0,99.83999633789062,0.0,104066.05877685547,432.142578125,0.0003990695725533122
2023-01-25 15:59:00-05:00,AGG,1038,,AGG,1038,,,,,,,104502.02479553223,432.142578125,0.004189319974263528
2023-01-26 15:59:00-05:00,AGG,1038,,AGG,1038,400.3500061035156,-0.0006988961782300462,54.81999969482422,0.00439717581015131,100.4000015258789,0.005609026527735983,104574.68447875977,432.142578125,0.0006952945014195855
2023-01-27 15:59:00-05:00,AGG,1038,,AGG,1038,,,,,,,104190.62162780762,432.142578125,-0.003672617831614433
2023-01-30 15:59:00-05:00,AGG,1038,,AGG,1038,405.67999267578125,0.0,54.86000061035156,0.0,100.08000183105469,0.0,104128.3441619873,432.142578125,-0.0005977262141959594
2023-01-31 15:59:00-05:00,AGG,1038,,AGG,1038,,,,,,,104398.22637939453,432.142578125,0.0025918228084698125
2023-02-01 15:59:00-05:00,AGG,1038,,SPY,256,406.4800109863281,0.014703349315466685,54.5,0.004238060444007763,100.22000122070312,0.0041078416204616275,104429.36511230469,695.6072998046875,0.0002982687923931415
2023-02-02 15:59:00-05:00,SPY,256,,SPY,256,,,,,,,106899.76354980469,695.6072998046875,0.02365616639384238
2023-02-03 15:59:00-05:00,SPY,256,,SPY,256,416.7799987792969,0.02533946938245668,54.880001068115234,0.006972496662664751,100.79000091552734,0.00568748441310607,106062.64636230469,695.6072998046875,-0.007830860983242371
2023-02-06 15:59:00-05:00,SPY,256,,SPY,256,,,,,,,105601.84948730469,695.6072998046875,-0.004344572672889346
2023-02-07 15:59:00-05:00,SPY,256,,SPY,256,409.8299865722656,0.0,53.65999984741211,0.0,99.2699966430664,0.0,105366.32604980469,695.6072998046875,-0.002230296520784991
2023-02-08 15:59:00-05:00,SPY,256,,SPY,256,,,,,,,106456.88854980469,695.6072998046875,0.010350199545578809
2023-02-09 15:59:00-05:00,SPY,256,,VEU,1984,410.6499938964844,0.002000847549192608,53.81999969482422,0.002981734026594962,99.23999786376953,-0.0003021938179844641,106784.56823730469,-1402.9493408203125,0.003078050579570446
2023-02-10 15:59:00-05:00,VEU,1984,,VEU,1984,,,,,,,105217.21398925781,-1402.9493408203125,-0.014677722389285552
2023-02-13 15:59:00-05:00,VEU,1984,,VEU,1984,408.0400085449219,0.0,53.619998931884766,0.0,98.41999816894531,0.0,105177.53308105469,-1402.9493408203125,-0.0003771332341795386
2023-02-14 15:59:00-05:00,VEU,1984,,VEU,1984,,,,,,,105395.77429199219,-1402.9493408203125,0.0020749793662617755
2023-02-15 15:59:00-05:00,VEU,1984,,VEU,1984,412.6400146484375,-0.00046016987623753725,54.15999984741211,0.0009240295046490932,98.37000274658203,-0.003545365374729048,104641.85217285156,-1402.9493408203125,-0.007153248070951412
2023-02-16 15:59:00-05:00,VEU,1984,,VEU,1984,,,,,,,104661.68884277344,-1402.9493408203125,0.00018956726692009873
2023-02-17 15:59:00-05:00,VEU,1984,,AGG,1067,408.2799987792969,-0.010566148978196632,53.66999816894531,-0.009047298372365287,97.7699966430664,-0.006099482431258463,104403.77429199219,339.2655944824219,-0.0024642689567975218
2023-02-21 15:59:00-05:00,AGG,1067,,AGG,1067,,,,,,,104222.38624572754,339.2655944824219,-0.001737370583532294
2023-02-22 15:59:00-05:00,AGG,1067,,AGG,1067,399.0899963378906,0.0,52.95000076293945,0.0,97.08000183105469,0.0,104265.06722259521,339.2655944824219,0.00040951832331925786
2023-02-23 15:59:00-05:00,AGG,1067,,AGG,1067,,,,,,,104265.06722259521,339.2655944824219,0.0
2023-02-24 15:59:00-05:00,AGG,1067,,AGG,1067,400.6600036621094,0.0039339681240455615,52.91999816894531,-0.0005666212192982911,97.69000244140625,0.006283483712877569,104073.00689697266,339.2655944824219,-0.0018420390523753438
2023-02-27 15:59:00-05:00,AGG,1067,,AGG,1067,,,,,,,104275.73950195312,339.2655944824219,0.0019479845065029089
2023-02-28 15:59:00-05:00,AGG,1067,,AGG,1067,397.7300109863281,0.0,52.5,0.0,97.31999969482422,0.0,103827.59331512451,339.2655944824219,-0.004297703271816333
2023-03-01 15:59:00-05:00,AGG,1067,,AGG,1067,,,,,,,103656.87754821777,339.2655944824219,-0.0016442234810221112
2023-03-02 15:59:00-05:00,AGG,1067,,VEU,1959,394.739990234375,-0.007517714704349809,52.65999984741211,0.003047616141182985,96.5199966430664,-0.008220335535002676,103180.99522259521,646.934923675537,-0.004590938265540467
2023-03-03 15:59:00-05:00,VEU,1959,,VEU,1959,,,,,,,104513.11582043457,646.934923675537,0.012910522862912277
2023-03-06 15:59:00-05:00,VEU,1959,,VEU,1959,404.19000244140625,0.0,53.470001220703125,0.0,97.08000183105469,0.0,105218.35701611328,646.934923675537,0.006747872648734221
2023-03-07 15:59:00-05:00,VEU,1959,,VEU,1959,,,,,,,104885.32313015747,646.934923675537,-0.0031651690389425946
2023-03-08 15:59:00-05:00,VEU,1959,,AGG,1070,398.2699890136719,-0.015328731891906533,52.400001525878906,-0.01762277135395507,96.70999908447266,-0.0013423921761044344,103514.02163555908,-168.97999713134777,-0.0130742934633159
2023-03-09 15:59:00-05:00,AGG,1070,,AGG,1070,,,,,,,103364.22228863525,-168.97999713134777,-0.001447140634253663
2023-03-10 15:59:00-05:00,AGG,1070,,AGG,1070,391.55999755859375,-0.016847846034534597,52.0099983215332,-0.007442809026505293,96.95999908447266,0.0025850481063662833,104466.32098248291,-168.97999713134777,0.010662284003551514
2023-03-13 15:59:00-04:00,AGG,1070,,AGG,1070,,,,,,,105514.9164109497,-168.97999713134777,0.010037641017746068
2023-03-14 15:59:00-04:00,AGG,1070,,AGG,1070,391.7300109863281,0.0,51.790000915527344,0.0,98.29000091552734,0.0,106221.12032940674,-168.97999713134777,0.0066929297058491155
2023-03-15 15:59:00-04:00,AGG,1070,,AGG,1070,,,,,,,106328.11869671631,-168.97999713134777,0.001007317254588802
2023-03-16 15:59:00-04:00,AGG,1070,,AGG,1070,396.1099853515625,-0.006254338800497861,51.209999084472656,-0.0264530357668189,98.87999725341797,0.009970451911800238,106071.32098248291,-168.97999713134777,-0.002415143965500577
2023-03-17 15:59:00-04:00,AGG,1070,,AGG,1070,,,,,,,106071.32098248291,-168.97999713134777,0.0
2023-03-20 15:59:00-04:00,AGG,1070,,AGG,1070,393.739990234375,0.0,51.189998626708984,0.0,99.0999984741211,0.0,105632.61706402588,-168.97999713134777,-0.0041359333926790365
2023-03-21 15:59:00-04:00,AGG,1070,,AGG,1070,,,,,,,105547.02326824951,-168.97999713134777,-0.0008102970290368994
2023-03-22 15:59:00-04:00,AGG,1070,,SPY,271,392.1099853515625,0.013130526631691453,51.70000076293945,0.011525691901074886,99.75,-0.0030271990613766064,106488.62032940674,-580.7686781616212,0.008921114324220714
2023-03-23 15:59:00-04:00,SPY,271,,SPY,271,,,,,,,105607.87032940674,-580.7686781616212,-0.008270836801862358
2023-03-24 15:59:00-04:00,SPY,271,,VEU,2041,395.75,0.0027033947508923184,51.7400016784668,0.003675021738978046,100.16000366210938,0.002405993621749758,105607.87032940674,496.37032940673816,0.0
2023-03-27 15:59:00-04:00,VEU,2041,,VEU,2041,,,,,,,106812.06064083862,496.37032940673816,0.011402467521367754
2023-03-28 15:59:00-04:00,VEU,2041,,VEU,2041,395.6000061035156,0.0,52.25,0.0,98.93000030517578,0.0,107873.38157513428,496.37032940673816,0.009936339847092857
2023-03-29 15:59:00-04:00,VEU,2041,,VEU,2041,,,,,,,109200.026903656,496.37032940673816,0.012298171329668595
2023-03-30 15:59:00-04:00,VEU,2041,,SPY,271,403.70001220703125,0.014534883496678752,53.310001373291016,0.008421026348497396,99.16000366210938,0.0012130066330926503,109506.18001797485,-156.68097445678723,0.0028035992572508217
2023-03-31 15:59:00-04:00,SPY,271,,SPY,271,,,,,,,109506.18001797485,-156.68097445678723,0.0
2023-04-03 15:59:00-04:00,SPY,271,,SPY,271,410.95001220703125,0.0,53.86000061035156,0.0,99.81999969482422,0.0,111392.33770230103,-156.68097445678723,0.017224212222694435
2023-04-04 15:59:00-04:00,SPY,271,,SPY,271,,,,,,,110386.93001797485,-156.68097445678723,-0.0090258244423701
2023-04-05 15:59:00-04:00,SPY,271,,AGG,1094,407.6000061035156,-0.0055481170740256935,53.47999954223633,-0.0001857062034371637,100.52999877929688,0.003706699536297542,110077.98604824829,65.3487191467284,-0.002798736858396711
2023-04-06 15:59:00-04:00,AGG,1094,,AGG,1094,,,,,,,110077.98604824829,65.3487191467284,0.0
2023-04-10 15:59:00-04:00,AGG,1094,,AGG,1094,409.6099853515625,0.0,53.66999816894531,0.0,99.75,0.0,109257.48604824829,65.3487191467284,-0.0074538064281114425
2023-04-11 15:59:00-04:00,AGG,1094,,AGG,1094,,,,,,,109651.3267159729,65.3487191467284,0.0036047019016225423
2023-04-12 15:59:00-04:00,AGG,1094,,VEU,2028,408.04998779296875,0.0002685868828276039,54.060001373291016,0.004285510802694237,99.93000030517578,0.0006014792841477767,109640.39272549438,-926.1682028503419,-9.971598890756717e-05
2023-04-13 15:59:00-04:00,VEU,2028,,VEU,2028,,,,,,,109924.31148770142,-926.1682028503419,0.0025895452866342428
2023-04-14 15:59:00-04:00,VEU,2028,,SPY,266,412.4599914550781,0.013282719249790409,54.52000045776367,0.012763570277116054,99.4000015258789,-0.0004002893566015242,109924.31148770142,116.8521371154784,0.0
2023-04-17 15:59:00-04:00,SPY,266,,SPY,266,,,,,,,110661.12856533813,116.8521371154784,0.0067029492171908345
2023-04-18 15:59:00-04:00,SPY,266,,SPY,266,414.2099914550781,0.0,54.7400016784668,0.0,99.04000091552734,0.0,109767.37246182251,116.8521371154784,-0.008076513542765063
2023-04-19 15:59:00-04:00,SPY,266,,SPY,266,,,,,,,109498.70986416626,116.8521371154784,-0.0024475633481132464
2023-04-20 15:59:00-04:00,SPY,266,,SPY,266,411.8800048828125,-0.0001689404120717164,54.43000030517578,-0.006028531621044886,99.33999633789062,-0.001514554972660398,109759.39278652954,116.8521371154784,0.0023806940071409155
2023-04-21 15:59:00-04:00,SPY,266,,SPY,266,,,,,,,109759.39278652954,116.8521371154784,0.0
2023-04-24 15:59:00-04:00,SPY,266,,SPY,266,412.6300048828125,0.0,54.5,0.0,99.55999755859375,0.0,109331.12856533813,116.8521371154784,-0.0039018457584248933
2023-04-25 15:59:00-04:00,SPY,266,,SPY,266,,,,,,,108304.37246182251,116.8521371154784,-0.009391251302249382
2023-04-26 15:59:00-04:00,SPY,266,,AGG,1085,404.3599853515625,-0.015873829418699414,53.720001220703125,-0.015412846836475036,99.80999755859375,0.006227428302387539,108378.85213711548,302.0014748840331,0.0006876885355595608
2023-04-27 15:59:00-04:00,AGG,1085,,AGG,1085,,,,,,,108791.14915707397,302.0014748840331,0.00380422021297
2023-04-28 15:59:00-04:00,AGG,1085,,SPY,261,415.92999267578125,0.01990804877378749,54.47999954223633,0.012285923909431284,99.95999908447266,-0.0036068592240995345,108791.14915707397,1392.2617059020995,0.0
2023-05-01 15:59:00-04:00,SPY,261,,SPY,261,,,,,,,109647.22883847046,1392.2617059020995,0.007869019566660418
2023-05-02 15:59:00-04:00,SPY,261,,SPY,261,410.8399963378906,0.0,53.81999969482422,0.0,99.6500015258789,0.0,108757.21788265991,1392.2617059020995,-0.00811704012257064
2023-05-03 15:59:00-04:00,SPY,261,,SPY,261,,,,,,,107600.989794281,1392.2617059020995,-0.010631276809842438
2023-05-04 15:59:00-04:00,SPY,261,,AGG,1081,405.1300048828125,-0.006864003868551016,53.95000076293945,0.0011148527244748685,99.97000122070312,0.0044154019596021055,108117.77266171265,406.93332150268543,0.004802770573204329
2023-05-05 15:59:00-04:00,AGG,1081,,AGG,1081,,,,,,,108117.77266171265,406.93332150268543,0.0
2023-05-08 15:59:00-04:00,AGG,1081,,AGG,1081,412.739990234375,0.0,54.779998779296875,0.0,99.0999984741211,0.0,107544.84398129272,406.93332150268543,-0.005299116568120099
2023-05-09 15:59:00-04:00,AGG,1081,,AGG,1081,,,,,,,107890.7636513977,406.93332150268543,0.0032165156161754194
2023-05-10 15:59:00-04:00,AGG,1081,,AGG,1081,412.8500061035156,-0.004385321513347806,54.47999954223633,-0.004016016993578342,99.6500015258789,-0.0009081366223645526,108625.84398129272,406.93332150268543,0.006813190536588687
2023-05-11 15:59:00-04:00,AGG,1081,,AGG,1081,,,,,,,108388.02266171265,406.93332150268543,-0.002189362226000635
2023-05-12 15:59:00-04:00,AGG,1081,,AGG,1081,411.5899963378906,-0.001743977740241598,54.040000915527344,-0.0034874931774124818,99.38999938964844,0.003010490895831719,108388.02266171265,406.93332150268543,0.0
2023-05-15 15:59:00-04:00,AGG,1081,,AGG,1081,,,,,,,107307.02266171265,406.93332150268543,-0.009973426707615918
2023-05-16 15:59:00-04:00,AGG,1081,,AGG,1081,410.25,0.0,54.099998474121094,0.0,98.91000366210938,0.0,107415.12101223755,406.93332150268543,0.0010073744275402863
2023-05-17 15:59:00-04:00,AGG,1081,,AGG,1081,,,,,,,106874.62101223755,406.93332150268543,-0.005031880008201317
2023-05-18 15:59:00-04:00,AGG,1081,,SPY,254,419.2300109863281,0.01213896645052559,54.2400016784668,0.005360460696982594,98.30000305175781,-0.0015165455497436753,106485.46035244751,-237.7230581970216,-0.003641282243662669
2023-05-19 15:59:00-04:00,SPY,254,,SPY,254,,,,,,,106485.46035244751,-237.7230581970216,0.0
2023-05-22 15:59:00-04:00,SPY,254,,SPY,254,418.7900085449219,0.0,54.54999923706055,0.0,97.98999786376953,0.0,105700.59353115845,-237.7230581970216,-0.007370647773802141
2023-05-23 15:59:00-04:00,SPY,254,,SPY,254,,,,,,,104516.96035244751,-237.7230581970216,-0.01119798043860587
2023-05-24 15:59:00-04:00,SPY,254,,AGG,1074,411.0899963378906,-0.011222837486886017,53.099998474121094,-0.014298786254921758,97.8499984741211,0.001122569780075855,105106.23446133423,133.47675564575184,0.005638071628753849
2023-05-25 15:59:00-04:00,AGG,1074,,AGG,1074,,,,,,,104698.11741116333,133.47675564575184,-0.003882900498362263
2023-05-26 15:59:00-04:00,AGG,1074,,SPY,249,420.0199890136719,0.008659898295524604,53.66999816894531,-0.0013182617106539674,97.56999969482422,-0.003679106959278866,104698.11741116333,1280.9507546691893,0.0
2023-05-30 15:59:00-04:00,SPY,249,,SPY,249,,,,,,,105432.67045071411,1280.9507546691893,0.007015914495063003
2023-05-31 15:59:00-04:00,SPY,249,,SPY,249,417.8500061035156,0.0,52.619998931884766,0.0,98.56999969482422,0.0,105385.35984280395,1280.9507546691893,-0.0004487281571063928
2023-06-01 15:59:00-04:00,SPY,249,,SPY,249,,,,,,,106981.45075466919,1280.9507546691893,0.015145281225456886
2023-06-02 15:59:00-04:00,SPY,249,,VEU,1973,427.9200134277344,0.009501019894013307,54.209999084472656,0.015773505281311495,98.08999633789062,0.0004058122720014268,106981.45075466919,143.4977441101073,0.0
2023-06-05 15:59:00-04:00,VEU,1973,,VEU,1973,,,,,,,106724.95864727783,143.4977441101073,-0.0023975381300403997
2023-06-06 15:59:00-04:00,VEU,1973,,VEU,1973,428.0299987792969,0.0,54.41999816894531,0.0,98.19999694824219,0.0,107257.66955044556,143.4977441101073,0.004991436960198881
2023-06-07 15:59:00-04:00,VEU,1973,,VEU,1973,,,,,,,107119.56015255737,143.4977441101073,-0.0012876412331821463
2023-06-08 15:59:00-04:00,VEU,1973,,SPY,251,429.1300048828125,-0.003457727240027575,54.5099983215332,-0.006798951568063538,98.19999694824219,-0.005295281662182516,107770.64623883057,-149.31161639404309,0.006078125090748454
2023-06-09 15:59:00-04:00,SPY,251,,SPY,251,,,,,,,107770.64623883057,-149.31161639404309,0.0
2023-06-12 15:59:00-04:00,SPY,251,,SPY,251,433.79998779296875,0.0,54.709999084472656,0.0,98.13999938964844,0.0,109116.01022198486,-149.31161639404309,0.012483584631874933
2023-06-13 15:59:00-04:00,SPY,251,,SPY,251,,,,,,,109540.20083477783,-149.31161639404309,0.003887519456860611
2023-06-14 15:59:00-04:00,SPY,251,,VEU,1971,437.17999267578125,0.006592936721117493,55.47999954223633,0.01023581397664386,97.7699966430664,-0.004687172277699991,109369.51501324463,-20.98498675537121,-0.0015582025615477058
2023-06-15 15:59:00-04:00,VEU,1971,,VEU,1971,,,,,,,110867.47170498657,-20.98498675537121,0.01369629088654678
2023-06-16 15:59:00-04:00,VEU,1971,,SPY,252,439.4599914550781,0.012397670338390565,55.86000061035156,0.010093752305543768,98.13999938964844,0.0069551020612006464,110867.47170498657,-773.5655264587404,0.0
2023-06-20 15:59:00-04:00,SPY,252,,SPY,252,,,,,,,109138.75539639282,-773.5655264587404,-0.015592637606040016
2023-06-21 15:59:00-04:00,SPY,252,,SPY,252,434.94000244140625,0.0,54.47999954223633,0.0,98.4800033569336,0.0,108581.83754971313,-773.5655264587404,-0.005102842199885438
2023-06-22 15:59:00-04:00,SPY,252,,SPY,252,,,,,,,108324.79262783813,-773.5655264587404,-0.0023672920598466485
2023-06-23 15:59:00-04:00,SPY,252,,SPY,252,433.2099914550781,0.0036097101103738094,53.36000061035156,-0.004955955580622784,98.26000213623047,-0.005178738006151429,108324.79262783813,-773.5655264587404,0.0
2023-06-26 15:59:00-04:00,SPY,252,,SPY,252,,,,,,,108178.6360116272,-773.5655264587404,-0.00134924436655115
2023-06-27 15:59:00-04:00,SPY,252,,SPY,252,436.1700134277344,0.0,53.9900016784668,0.0,98.19000244140625,0.0,108859.03139736938,-773.5655264587404,0.006289554119253804
2023-06-28 15:59:00-04:00,SPY,252,,SPY,252,,,,,,,109088.35232022095,-773.5655264587404,0.002106586104137387
2023-06-29 15:59:00-04:00,SPY,252,,AGG,1130,438.1099853515625,0.0005043932731050305,53.779998779296875,-0.0012966013584956304,97.72000122070312,0.0029534668328417,110469.31508877563,-112.48560092163098,0.012659122071080331
2023-06-30 15:59:00-04:00,AGG,1130,,AGG,1130,,,,,,,110469.31508877563,-112.48560092163098,0.0
2023-07-03 12:59:00-04:00,AGG,1130,,AGG,1130,443.7900085449219,0.0,54.61000061035156,0.0,97.58000183105469,0.0,110712.26405422973,175.664399078369,0.0021992438828724037
2023-07-05 15:59:00-04:00,AGG,1130,,AGG,1130,,,,,,,109288.4616402893,175.664399078369,-0.012860385668231111
2023-07-06 15:59:00-04:00,AGG,1130,,AGG,1130,439.6600036621094,0.0,53.040000915527344,0.0,96.51000213623047,0.0,109130.26232998657,175.664399078369,-0.0014475389984299758
2023-07-07 15:59:00-04:00,AGG,1130,,AGG,1130,,,,,,,109130.26232998657,175.664399078369,0.0
2023-07-10 15:59:00-04:00,AGG,1130,,AGG,1130,439.6600036621094,0.0,53.65999984741211,0.0,96.80000305175781,0.0,109717.86715786743,175.664399078369,0.005384435218382055
2023-07-11 15:59:00-04:00,AGG,1130,,AGG,1130,,,,,,,110361.9668130188,175.664399078369,0.0058705083486958465
2023-07-12 15:59:00-04:00,AGG,1130,,VEU,2013,446.0199890136719,0.006368529703967729,55.189998626708984,0.008758874805061989,97.80000305175781,0.002169411961282508,111119.064743927,-1045.2977133483946,0.006860134453664735
2023-07-13 15:59:00-04:00,VEU,2013,,VEU,2013,,,,,,,111582.05382244872,-1045.2977133483946,0.004166603449990092
2023-07-14 15:59:00-04:00,VEU,2013,,VEU,2013,449.2799987792969,0.007936883171425269,55.689998626708984,0.015038989884174514,97.94000244140625,0.006237224860092594,111582.05382244872,-1045.2977133483946,0.0
2023-07-17 15:59:00-04:00,VEU,2013,,VEU,2013,,,,,,,110998.28197949218,-1045.2977133483946,-0.005231771803425045
2023-07-18 15:59:00-04:00,VEU,2013,,VEU,2013,454.19000244140625,0.0,55.84000015258789,0.0,98.12999725341797,0.0,111481.40535824584,-1045.2977133483946,0.004352530238647567
2023-07-19 15:59:00-04:00,VEU,2013,,VEU,2013,,,,,,,111078.80382244872,-1045.2977133483946,-0.003611378368467477
2023-07-20 15:59:00-04:00,VEU,2013,,AGG,1133,452.17999267578125,0.002223760453105239,55.529998779296875,0.0,97.91999816894531,0.0030572002461495273,110958.02105801391,-200.60963351441023,-0.0010873610470983897
2023-07-21 15:59:00-04:00,AGG,1133,,AGG,1133,,,,,,,110958.02105801391,-200.60963351441023,0.0
2023-07-24 15:59:00-04:00,AGG,1133,,AGG,1133,454.20001220703125,0.0,55.7400016784668,0.0,97.80999755859375,0.0,110357.53244107055,-200.60963351441023,-0.0054118540617211774
2023-07-25 15:59:00-04:00,AGG,1133,,AGG,1133,,,,,,,110754.08071224975,-200.60963351441023,0.003593304982520751
2023-07-26 15:59:00-04:00,AGG,1133,,VEU,1971,455.510009765625,0.00273005328280318,56.130001068115234,0.0030498414751749525,98.0199966430664,-0.001124635651745809,110652.10621731567,-591.1310759277403,-0.0009207290086133968
2023-07-27 15:59:00-04:00,VEU,1971,,VEU,1971,,,,,,,110573.27193157958,-591.1310759277403,-0.0007124517411467579
2023-07-28 15:59:00-04:00,VEU,1971,,VEU,1971,456.9200134277344,-0.006629974021435614,56.470001220703125,-0.005701045585869369,97.55999755859375,-0.008569642589862703,110573.27193157958,-591.1310759277403,0.0
2023-07-31 15:59:00-04:00,VEU,1971,,VEU,1971,,,,,,,109765.16223233032,-591.1310759277403,-0.007308363812814633
